ticker,event_date,event_type,alpha,beta,nearest_earnings_date,days_to_earnings,abs_days_to_earnings,earnings_surprise_pct,pre_earnings,CAR_pre20_pre1,CAR_0_1,CAR_0_5,CAR_0_10,CAR_0_20
META,2024-12-04,S - Sale+OE,0.0010922743207006,1.2004125367826863,2024-10-30 16:00:00,-24,24,13.86,False,,,,,
META,2024-12-05,S - Sale,0.0011504491536227,1.2026041360865969,2024-10-30 16:00:00,-25,25,13.86,False,0.0093586479321307,0.0065548422437611,0.0077392901005922,-0.0084309758629227,-0.0423293347069814
META,2024-12-09,S - Sale+OE,0.0010197204640243,1.1702858004279817,2024-10-30 16:00:00,-27,27,13.86,False,0.0414038548471563,0.0011646418637928,-0.0142169729546858,-0.0253977684642136,-0.0440797764637555
META,2024-12-11,S - Sale,0.0008831654535134,1.1714948094779385,2024-10-30 16:00:00,-29,29,13.86,False,,,,,
META,2024-12-11,S - Sale+OE,0.0008831654535134,1.1714948094779385,2024-10-30 16:00:00,-29,29,13.86,False,,,,,
META,2024-12-12,S - Sale,0.0008824465046194,1.169976598628736,2024-10-30 16:00:00,-30,30,13.86,False,0.0429081123730144,-0.0149952940813939,-0.0281197486403992,-0.0559142581235663,-0.0448475724571264
META,2024-12-16,S - Sale+OE,0.000827657071493,1.1725762562646254,2025-01-29 16:00:00,28,28,18.67,True,0.0316876702337938,-0.0130387675348919,-0.0406004428778477,-0.0388911672973316,-0.0172919191956709
META,2024-12-18,S - Sale,-7.265021161471507e-05,1.0739253332408936,2025-01-29 16:00:00,26,26,18.67,True,,,,,
META,2024-12-18,S - Sale+OE,-7.265021161471507e-05,1.0739253332408936,2025-01-29 16:00:00,26,26,18.67,True,,,,,
META,2024-12-19,S - Sale,8.835081752677209e-05,1.0707719520242285,2025-01-29 16:00:00,25,25,18.67,True,0.0305947527253976,-0.0301624503289755,-0.0171660574820358,-0.0139179828778668,0.0178018926088658
META,2024-12-23,S - Sale+OE,6.045510066939616e-05,1.0629308251197571,2025-01-29 16:00:00,23,23,18.67,True,-0.0209389941290597,0.0132348422693544,0.0164176485842361,0.0396363802960041,0.0739071767719323
META,2024-12-26,S - Sale,0.000142774048742,1.070824272740546,2025-01-29 16:00:00,21,21,18.67,True,,,,,
META,2024-12-26,S - Sale+OE,0.000142774048742,1.070824272740546,2025-01-29 16:00:00,21,21,18.67,True,,,,,
META,2024-12-30,S - Sale+OE,0.0001473036205007,1.0738189971882393,2025-01-29 16:00:00,19,19,18.67,True,-0.0225736301534047,-0.0017672022491216,0.0130651783369914,0.031343404252232,0.0260178511055854
META,2025-01-02,S - Sale,8.72049615561199e-05,1.072924625066615,2025-01-29 16:00:00,17,17,18.67,True,-0.0419655758309129,0.0149670012551496,0.044515964015982,0.0592227722597046,0.0250950130327182
META,2025-01-06,S - Sale+OE,0.000213065932676,1.0676080784205195,2025-01-29 16:00:00,15,15,18.67,True,-0.0044114166833738,0.0292627205208544,0.043628271129889,0.0262925313120689,0.0494674087557737
META,2025-01-08,S - Sale,0.0002470366409427,1.0642426952346575,2025-01-29 16:00:00,13,13,18.67,True,,,,,
META,2025-01-08,S - Sale+OE,0.0002470366409427,1.0642426952346575,2025-01-29 16:00:00,13,13,18.67,True,,,,,
META,2025-01-10,S - Sale,0.0002020610952442,1.0668715343320818,2025-01-29 16:00:00,12,12,18.67,True,0.046697834445834,0.0255901097815942,0.0084819728508978,-0.0055962232205733,0.1044491106345757
META,2025-01-13,S - Sale+OE,0.0002813148180897,1.0648557092200386,2025-01-29 16:00:00,11,11,18.67,True,0.057091755929392,-0.0294099679997915,-0.0315329776127392,-0.0170039485929621,0.0837154385791088
META,2025-01-15,S - Sale,0.0002823586544553,1.0644730191247982,2025-01-29 16:00:00,9,9,18.67,True,,,,,
META,2025-01-15,S - Sale+OE,0.0002823586544553,1.0644730191247982,2025-01-29 16:00:00,9,9,18.67,True,,,,,
META,2025-01-16,S - Sale,0.0001792218212996,1.0635897228451985,2025-01-29 16:00:00,8,8,18.67,True,0.0493812773715134,-0.014012067746874,-0.015027764137803,0.0232882060307118,0.120561734913119
META,2025-01-21,S - Sale+OE,9.145821583333134e-05,1.055776542387412,2025-01-29 16:00:00,6,6,18.67,True,0.0287134731100568,-0.0030454160349387,0.0377801834268007,0.116963293972418,0.1517328215274992
META,2025-01-22,S - Sale+OE,9.40039746790142e-05,1.0544778564438,2025-01-29 16:00:00,5,5,18.67,True,0.0278363568528573,0.0161852655015274,0.0900703105274778,0.117812987582461,0.1595908587424069
META,2025-01-23,S - Sale,5.731327525633696e-05,1.0535778064838692,2025-01-29 16:00:00,4,4,18.67,True,0.0011634472195193,0.0408878654945295,0.0928050994127773,0.1202069329336353,0.1696109546341231
META,2025-01-27,S - Sale+OE,-7.84145454920238e-05,1.0398140188242162,2025-01-29 16:00:00,2,2,18.67,True,0.0242751984541327,0.0520450075299828,0.0797800647855309,0.1039581066954307,0.1260859122045703
META,2025-01-29,S - Sale,1.560254736698006e-05,1.022587226237018,2025-01-29 16:00:00,0,0,18.67,False,,,,,
META,2025-01-29,S - Sale+OE,1.560254736698006e-05,1.022587226237018,2025-01-29 16:00:00,0,0,18.67,False,,,,,
META,2025-01-30,S - Sale,8.33129310431447e-05,1.0162951676807672,2025-01-29 16:00:00,-1,1,18.67,False,0.0938127463603657,0.0187882631449872,0.0387441367808323,0.0597818160573331,0.0171538153333569
META,2025-02-03,S - Sale+OE,0.0001236211106271,1.0145292013447,2025-01-29 16:00:00,-3,3,18.67,False,0.0956532435751824,0.0198779351189807,0.0407831041914496,0.0379247024823259,-0.0042363849755841
META,2025-02-05,S - Sale,0.0001523903132581,1.0023624833044904,2025-01-29 16:00:00,-5,5,18.67,False,,,,,
META,2025-02-05,S - Sale+OE,0.0001523903132581,1.0023624833044904,2025-01-29 16:00:00,-5,5,18.67,False,,,,,
META,2025-02-06,S - Sale,0.0002607026344038,1.0123096922811623,2025-01-29 16:00:00,-6,6,18.67,False,0.1206719285447348,0.02174753755512,0.0223209630719005,0.0251419215678666,-0.0157494876067254
META,2025-02-10,S - Sale+OE,0.0001808346119181,1.0132736452176618,2025-01-29 16:00:00,-8,8,18.67,False,0.1566784862103317,0.0007271803335018,0.003769017666899,-0.0513549470375427,-0.0330454555842725
META,2025-02-12,S - Sale+OE,0.0003785925295628,0.996238863209381,2025-01-29 16:00:00,-10,10,18.67,False,0.1567475587798643,-0.0039212590021689,0.0027794720713987,-0.0477431509052679,-0.0504389709862673
META,2025-02-13,S - Sale,0.0003171581271014,1.0001192638468677,2025-01-29 16:00:00,-11,11,18.67,False,0.1465637495014206,-0.0042366021882299,-0.032833818770178,-0.0544158230684104,-0.045648961910138
META,2025-02-18,S - Sale+OE,0.000398421801014,1.010554672465669,2025-01-29 16:00:00,-13,13,18.67,False,0.0682871456181336,-0.0474289546273219,-0.0502416303180721,-0.0389352135730403,-0.0744562673127973
META,2025-02-19,S - Sale+OE,0.0002232759067224,1.0119763005407787,2025-01-29 16:00:00,-14,14,18.67,False,0.0338573955927181,-0.0267435394338119,-0.0314869283712775,-0.0087620463757927,-0.0285733192849897
META,2025-02-24,S - Sale+OE,9.310978924086328e-06,1.0153472032222708,2025-01-29 16:00:00,-17,17,18.67,False,-0.0268188557113912,-0.0124419881362285,0.013417697696885,-0.0050360819757651,-0.0178113050655535
META,2025-02-26,S - Sale,0.0005444580159363,0.9568253295450884,2025-01-29 16:00:00,-19,19,18.67,False,-0.0430859730056551,0.0247713303996091,0.0287433985652362,-0.0101647938510891,-0.0455867594561995
META,2025-02-27,S - Sale,0.0004828731416585,0.9622915891716296,2025-01-29 16:00:00,-20,20,18.67,False,-0.0251650852963881,0.002281122207702,-0.0125494267815781,-0.0311198786352967,-0.0770316482955883
META,2025-02-28,S - Sale,0.000568642351456,0.9662403448009425,2025-01-29 16:00:00,-21,21,18.67,False,-0.0388619180099253,-0.0012175534006576,-0.0050748678803687,-0.0410534146611935,-0.0754456536014075
META,2025-03-03,S - Sale,0.0006666402249187,0.9630632870876412,2025-01-29 16:00:00,-22,22,18.67,False,-0.0355086113239452,-0.0151749951772474,-0.034293353018044,-0.0446646383573109,-0.0639991182089163
META,2025-03-04,S - Sale,0.0007288673953763,0.958249730553166,2025-01-29 16:00:00,-23,23,18.67,False,-0.0377029486040301,-0.0093249618758559,-0.0396345151696318,-0.0465719728742164,-0.0546876546859547
